qid,image_id,image_filename,final_image_filename,image_relative_path,oss_url,city,lon,lat,streetclip_cluster_k25,image_file_exists_in_package
Q261,CQ_604729,cq_604729_106.464430_29.487771.jpg,Q261__cq_604729_106.46443_29.487771.jpg,images/Q261__cq_604729_106.46443_29.487771.jpg,,CQ,106.46443,29.487771,18,True
Q262,CQ_3204227,cq_3204227_106.524088_29.471751.jpg,Q262__cq_3204227_106.524088_29.471751.jpg,images/Q262__cq_3204227_106.524088_29.471751.jpg,,CQ,106.524088,29.471751,19,True
Q263,CQ_2825937,cq_2825937_106.505893_29.527433.jpg,Q263__cq_2825937_106.505893_29.527433.jpg,images/Q263__cq_2825937_106.505893_29.527433.jpg,,CQ,106.505893,29.527433,19,True
Q264,CQ_2423343,cq_2423343_106.496553_29.505622.jpg,Q264__cq_2423343_106.496553_29.505622.jpg,images/Q264__cq_2423343_106.496553_29.505622.jpg,,CQ,106.496553,29.505622,19,True
Q265,CQ_3304530,cq_3304530_106.529176_29.592713.jpg,Q265__cq_3304530_106.529176_29.592713.jpg,images/Q265__cq_3304530_106.529176_29.592713.jpg,,CQ,106.529176,29.592713,19,True
Q266,CQ_3203837,cq_3203837_106.526698_29.464938.jpg,Q266__cq_3203837_106.526698_29.464938.jpg,images/Q266__cq_3203837_106.526698_29.464938.jpg,,CQ,106.526698,29.464938,19,True
Q267,CQ_3304439,cq_3304439_106.496480_29.596108.jpg,Q267__cq_3304439_106.49648_29.596108.jpg,images/Q267__cq_3304439_106.49648_29.596108.jpg,,CQ,106.49648,29.596108,19,True
Q268,CQ_740185,cq_740185_106.585088_29.546986.jpg,Q268__cq_740185_106.585088_29.546986.jpg,images/Q268__cq_740185_106.585088_29.546986.jpg,,CQ,106.585088,29.546986,20,True
Q269,CQ_3306780,cq_3306780_106.522286_29.577289.jpg,Q269__cq_3306780_106.522286_29.577289.jpg,images/Q269__cq_3306780_106.522286_29.577289.jpg,,CQ,106.522286,29.577289,20,True
Q270,CQ_663250,cq_663250_106.499369_29.553524.jpg,Q270__cq_663250_106.499369_29.553524.jpg,images/Q270__cq_663250_106.499369_29.553524.jpg,,CQ,106.499369,29.553524,20,True
Q271,CQ_671927,cq_671927_106.508117_29.612095.jpg,Q271__cq_671927_106.508117_29.612095.jpg,images/Q271__cq_671927_106.508117_29.612095.jpg,,CQ,106.508117,29.612095,20,True
Q272,CQ_673016,cq_673016_106.512243_29.510020.jpg,Q272__cq_673016_106.512243_29.51002.jpg,images/Q272__cq_673016_106.512243_29.51002.jpg,,CQ,106.512243,29.51002,20,True
Q273,CQ_705334,cq_705334_106.547989_29.555709.jpg,Q273__cq_705334_106.547989_29.555709.jpg,images/Q273__cq_705334_106.547989_29.555709.jpg,,CQ,106.547989,29.555709,20,True
Q274,CQ_676632,cq_676632_106.517693_29.609778.jpg,Q274__cq_676632_106.517693_29.609778.jpg,images/Q274__cq_676632_106.517693_29.609778.jpg,,CQ,106.517693,29.609778,21,True
Q275,CQ_590490,cq_590490_106.448325_29.563993.jpg,Q275__cq_590490_106.448325_29.563993.jpg,images/Q275__cq_590490_106.448325_29.563993.jpg,,CQ,106.448325,29.563993,21,True
Q276,CQ_2423415,cq_2423415_106.488580_29.519282.jpg,Q276__cq_2423415_106.48858_29.519282.jpg,images/Q276__cq_2423415_106.48858_29.519282.jpg,,CQ,106.48858,29.519282,21,True
Q277,CQ_677376,cq_677376_106.518011_29.534250.jpg,Q277__cq_677376_106.518011_29.53425.jpg,images/Q277__cq_677376_106.518011_29.53425.jpg,,CQ,106.518011,29.53425,21,True
Q278,CQ_3421661,cq_3421661_106.572132_29.588066.jpg,Q278__cq_3421661_106.572132_29.588066.jpg,images/Q278__cq_3421661_106.572132_29.588066.jpg,,CQ,106.572132,29.588066,21,True
Q279,CQ_3379640,cq_3379640_106.542288_29.426570.jpg,Q279__cq_3379640_106.542288_29.42657.jpg,images/Q279__cq_3379640_106.542288_29.42657.jpg,,CQ,106.542288,29.42657,21,True
Q280,CQ_3423261,cq_3423261_106.552507_29.521293.jpg,Q280__cq_3423261_106.552507_29.521293.jpg,images/Q280__cq_3423261_106.552507_29.521293.jpg,,CQ,106.552507,29.521293,22,True
Q281,CQ_3153415,cq_3153415_106.467213_29.525643.jpg,Q281__cq_3153415_106.467213_29.525643.jpg,images/Q281__cq_3153415_106.467213_29.525643.jpg,,CQ,106.467213,29.525643,22,True
Q282,CQ_629049,cq_629049_106.476778_29.545423.jpg,Q282__cq_629049_106.476778_29.545423.jpg,images/Q282__cq_629049_106.476778_29.545423.jpg,,CQ,106.476778,29.545423,22,True
Q283,CQ_3283781,cq_3283781_106.546381_29.458856.jpg,Q283__cq_3283781_106.546381_29.458856.jpg,images/Q283__cq_3283781_106.546381_29.458856.jpg,,CQ,106.546381,29.458856,22,True
Q284,CQ_3426844,cq_3426844_106.484603_29.510427.jpg,Q284__cq_3426844_106.484603_29.510427.jpg,images/Q284__cq_3426844_106.484603_29.510427.jpg,,CQ,106.484603,29.510427,22,True
Q285,CQ_692112,cq_692112_106.529400_29.588927.jpg,Q285__cq_692112_106.5294_29.588927.jpg,images/Q285__cq_692112_106.5294_29.588927.jpg,,CQ,106.5294,29.588927,22,True
Q286,CQ_3158838,cq_3158838_106.500084_29.557742.jpg,Q286__cq_3158838_106.500084_29.557742.jpg,images/Q286__cq_3158838_106.500084_29.557742.jpg,,CQ,106.500084,29.557742,22,True
Q287,CQ_2435217,cq_2435217_106.522504_29.528578.jpg,Q287__cq_2435217_106.522504_29.528578.jpg,images/Q287__cq_2435217_106.522504_29.528578.jpg,,CQ,106.522504,29.528578,22,True
Q288,CQ_2913952,cq_2913952_106.524558_29.598872.jpg,Q288__cq_2913952_106.524558_29.598872.jpg,images/Q288__cq_2913952_106.524558_29.598872.jpg,,CQ,106.524558,29.598872,23,True
Q289,CQ_3157333,cq_3157333_106.489529_29.508582.jpg,Q289__cq_3157333_106.489529_29.508582.jpg,images/Q289__cq_3157333_106.489529_29.508582.jpg,,CQ,106.489529,29.508582,23,True
Q290,CQ_676676,cq_676676_106.520460_29.607534.jpg,Q290__cq_676676_106.52046_29.607534.jpg,images/Q290__cq_676676_106.52046_29.607534.jpg,,CQ,106.52046,29.607534,23,True
Q291,CQ_739901,cq_739901_106.586661_29.582071.jpg,Q291__cq_739901_106.586661_29.582071.jpg,images/Q291__cq_739901_106.586661_29.582071.jpg,,CQ,106.586661,29.582071,23,True
Q292,CQ_3160754,cq_3160754_106.500881_29.512229.jpg,Q292__cq_3160754_106.500881_29.512229.jpg,images/Q292__cq_3160754_106.500881_29.512229.jpg,,CQ,106.500881,29.512229,23,True
Q293,CQ_659323,cq_659323_106.502322_29.580491.jpg,Q293__cq_659323_106.502322_29.580491.jpg,images/Q293__cq_659323_106.502322_29.580491.jpg,,CQ,106.502322,29.580491,23,True
Q294,CQ_664139,cq_664139_106.505222_29.503452.jpg,Q294__cq_664139_106.505222_29.503452.jpg,images/Q294__cq_664139_106.505222_29.503452.jpg,,CQ,106.505222,29.503452,23,True
Q295,CQ_2430651,cq_2430651_106.510795_29.560605.jpg,Q295__cq_2430651_106.510795_29.560605.jpg,images/Q295__cq_2430651_106.510795_29.560605.jpg,,CQ,106.510795,29.560605,24,True
Q296,CQ_2433799,cq_2433799_106.546909_29.618792.jpg,Q296__cq_2433799_106.546909_29.618792.jpg,images/Q296__cq_2433799_106.546909_29.618792.jpg,,CQ,106.546909,29.618792,24,True
Q297,CQ_681507,cq_681507_106.521612_29.595666.jpg,Q297__cq_681507_106.521612_29.595666.jpg,images/Q297__cq_681507_106.521612_29.595666.jpg,,CQ,106.521612,29.595666,24,True
Q298,CQ_695705,cq_695705_106.538549_29.616615.jpg,Q298__cq_695705_106.538549_29.616615.jpg,images/Q298__cq_695705_106.538549_29.616615.jpg,,CQ,106.538549,29.616615,24,True
Q299,CQ_2924023,cq_2924023_106.562352_29.575547.jpg,Q299__cq_2924023_106.562352_29.575547.jpg,images/Q299__cq_2924023_106.562352_29.575547.jpg,,CQ,106.562352,29.575547,24,True
Q300,CQ_700764,cq_700764_106.546749_29.586232.jpg,Q300__cq_700764_106.546749_29.586232.jpg,images/Q300__cq_700764_106.546749_29.586232.jpg,,CQ,106.546749,29.586232,24,True
Q301,CD_36830,cd_36830_104.022551055_30.7027058792.jpg,Q301__cd_36830_104.0225511_30.70270588.jpg,images/Q301__cd_36830_104.0225511_30.70270588.jpg,,CD,104.0225511,30.70270588,0,True
Q302,CD_37492,cd_37492_104.058622652_30.6736787694.jpg,Q302__cd_37492_104.0586227_30.67367877.jpg,images/Q302__cd_37492_104.0586227_30.67367877.jpg,,CD,104.0586227,30.67367877,0,True
Q303,CD_471458,cd_471458_104.07356168_30.6337024584.jpg,Q303__cd_471458_104.0735617_30.63370246.jpg,images/Q303__cd_471458_104.0735617_30.63370246.jpg,,CD,104.0735617,30.63370246,0,True
Q304,CD_36089,cd_36089_104.03978214_30.7174060972.jpg,Q304__cd_36089_104.0397821_30.7174061.jpg,images/Q304__cd_36089_104.0397821_30.7174061.jpg,,CD,104.0397821,30.7174061,0,True
Q305,CD_414559,cd_414559_104.037921408_30.6770388198.jpg,Q305__cd_414559_104.0379214_30.67703882.jpg,images/Q305__cd_414559_104.0379214_30.67703882.jpg,,CD,104.0379214,30.67703882,1,True
Q306,CD_222700,cd_222700_104.093970078_30.6250204421.jpg,Q306__cd_222700_104.0939701_30.62502044.jpg,images/Q306__cd_222700_104.0939701_30.62502044.jpg,,CD,104.0939701,30.62502044,1,True
Q307,CD_52207,cd_52207_104.108719223_30.6459240198.jpg,Q307__cd_52207_104.1087192_30.64592402.jpg,images/Q307__cd_52207_104.1087192_30.64592402.jpg,,CD,104.1087192,30.64592402,1,True
Q308,CD_220860,cd_220860_104.104708562_30.6799480779.jpg,Q308__cd_220860_104.1047086_30.67994808.jpg,images/Q308__cd_220860_104.1047086_30.67994808.jpg,,CD,104.1047086,30.67994808,1,True
Q309,CD_32132,cd_32132_104.065636521_30.7265344672.jpg,Q309__cd_32132_104.0656365_30.72653447.jpg,images/Q309__cd_32132_104.0656365_30.72653447.jpg,,CD,104.0656365,30.72653447,1,True
Q310,CD_220892,cd_220892_104.093647277_30.6909907817.jpg,Q310__cd_220892_104.0936473_30.69099078.jpg,images/Q310__cd_220892_104.0936473_30.69099078.jpg,,CD,104.0936473,30.69099078,1,True
Q311,CD_469931,cd_469931_104.038650081_30.6307532916.jpg,Q311__cd_469931_104.0386501_30.63075329.jpg,images/Q311__cd_469931_104.0386501_30.63075329.jpg,,CD,104.0386501,30.63075329,2,True
Q312,CD_422122,cd_422122_104.069569012_30.6724098291.jpg,Q312__cd_422122_104.069569_30.67240983.jpg,images/Q312__cd_422122_104.069569_30.67240983.jpg,,CD,104.069569,30.67240983,2,True
Q313,CD_417602,cd_417602_104.021065373_30.6798943275.jpg,Q313__cd_417602_104.0210654_30.67989433.jpg,images/Q313__cd_417602_104.0210654_30.67989433.jpg,,CD,104.0210654,30.67989433,2,True
Q314,CD_53622,cd_53622_104.108593564_30.6461879333.jpg,Q314__cd_53622_104.1085936_30.64618793.jpg,images/Q314__cd_53622_104.1085936_30.64618793.jpg,,CD,104.1085936,30.64618793,3,True
Q315,CD_55716,cd_55716_104.058195817_30.6600679427.jpg,Q315__cd_55716_104.0581958_30.66006794.jpg,images/Q315__cd_55716_104.0581958_30.66006794.jpg,,CD,104.0581958,30.66006794,4,True
Q316,CD_36855,cd_36855_104.00753703_30.6754269132.jpg,Q316__cd_36855_104.007537_30.67542691.jpg,images/Q316__cd_36855_104.007537_30.67542691.jpg,,CD,104.007537,30.67542691,4,True
Q317,CD_49691,cd_49691_104.058078632_30.605989997.jpg,Q317__cd_49691_104.0580786_30.60599.jpg,images/Q317__cd_49691_104.0580786_30.60599.jpg,,CD,104.0580786,30.60599,5,True
Q318,CD_52797,cd_52797_104.064673011_30.6170808111.jpg,Q318__cd_52797_104.064673_30.61708081.jpg,images/Q318__cd_52797_104.064673_30.61708081.jpg,,CD,104.064673,30.61708081,5,True
Q319,CD_34347,cd_34347_104.04851778_30.6927413455.jpg,Q319__cd_34347_104.0485178_30.69274135.jpg,images/Q319__cd_34347_104.0485178_30.69274135.jpg,,CD,104.0485178,30.69274135,5,True
Q320,CD_54277,cd_54277_104.096069164_30.6454382642.jpg,Q320__cd_54277_104.0960692_30.64543826.jpg,images/Q320__cd_54277_104.0960692_30.64543826.jpg,,CD,104.0960692,30.64543826,5,True
Q321,CD_55512,cd_55512_104.06094697_30.6542085684.jpg,Q321__cd_55512_104.060947_30.65420857.jpg,images/Q321__cd_55512_104.060947_30.65420857.jpg,,CD,104.060947,30.65420857,5,True
Q322,CD_479894,cd_479894_104.138996494_30.6601795443.jpg,Q322__cd_479894_104.1389965_30.66017954.jpg,images/Q322__cd_479894_104.1389965_30.66017954.jpg,,CD,104.1389965,30.66017954,6,True
Q323,CD_465763,cd_465763_104.021509197_30.6157794791.jpg,Q323__cd_465763_104.0215092_30.61577948.jpg,images/Q323__cd_465763_104.0215092_30.61577948.jpg,,CD,104.0215092,30.61577948,6,True
Q324,CD_423690,cd_423690_104.141347363_30.6786234653.jpg,Q324__cd_423690_104.1413474_30.67862347.jpg,images/Q324__cd_423690_104.1413474_30.67862347.jpg,,CD,104.1413474,30.67862347,6,True
Q325,CD_464996,cd_464996_104.015599305_30.6290474208.jpg,Q325__cd_464996_104.0155993_30.62904742.jpg,images/Q325__cd_464996_104.0155993_30.62904742.jpg,,CD,104.0155993,30.62904742,6,True
Q326,CD_243538,cd_243538_104.157177399_30.6713304575.jpg,Q326__cd_243538_104.1571774_30.67133046.jpg,images/Q326__cd_243538_104.1571774_30.67133046.jpg,,CD,104.1571774,30.67133046,7,True
Q327,CD_237755,cd_237755_104.037391334_30.6178264002.jpg,Q327__cd_237755_104.0373913_30.6178264.jpg,images/Q327__cd_237755_104.0373913_30.6178264.jpg,,CD,104.0373913,30.6178264,7,True
Q328,CD_221407,cd_221407_104.024246008_30.7125473624.jpg,Q328__cd_221407_104.024246_30.71254736.jpg,images/Q328__cd_221407_104.024246_30.71254736.jpg,,CD,104.024246,30.71254736,7,True
Q329,CD_468217,cd_468217_104.075437348_30.6056484152.jpg,Q329__cd_468217_104.0754373_30.60564842.jpg,images/Q329__cd_468217_104.0754373_30.60564842.jpg,,CD,104.0754373,30.60564842,7,True
Q330,CD_50706,cd_50706_104.087323612_30.6086853265.jpg,Q330__cd_50706_104.0873236_30.60868533.jpg,images/Q330__cd_50706_104.0873236_30.60868533.jpg,,CD,104.0873236,30.60868533,7,True
Q331,CD_243994,cd_243994_104.15460404_30.670958518.jpg,Q331__cd_243994_104.154604_30.67095852.jpg,images/Q331__cd_243994_104.154604_30.67095852.jpg,,CD,104.154604,30.67095852,7,True
Q332,CD_472983,cd_472983_104.08596559_30.654109273.jpg,Q332__cd_472983_104.0859656_30.65410927.jpg,images/Q332__cd_472983_104.0859656_30.65410927.jpg,,CD,104.0859656,30.65410927,8,True
Q333,CD_29423,cd_29423_103.988430885_30.6683049659.jpg,Q333__cd_29423_103.9884309_30.66830497.jpg,images/Q333__cd_29423_103.9884309_30.66830497.jpg,,CD,103.9884309,30.66830497,8,True
Q334,CD_417311,cd_417311_104.119568262_30.6771390755.jpg,Q334__cd_417311_104.1195683_30.67713908.jpg,images/Q334__cd_417311_104.1195683_30.67713908.jpg,,CD,104.1195683,30.67713908,8,True
Q335,CD_416380,cd_416380_104.106339169_30.6924077469.jpg,Q335__cd_416380_104.1063392_30.69240775.jpg,images/Q335__cd_416380_104.1063392_30.69240775.jpg,,CD,104.1063392,30.69240775,9,True
Q336,CD_33323,cd_33323_104.059245701_30.7233598327.jpg,Q336__cd_33323_104.0592457_30.72335983.jpg,images/Q336__cd_33323_104.0592457_30.72335983.jpg,,CD,104.0592457,30.72335983,9,True
Q337,CD_33792,cd_33792_104.052234927_30.681925555.jpg,Q337__cd_33792_104.0522349_30.68192556.jpg,images/Q337__cd_33792_104.0522349_30.68192556.jpg,,CD,104.0522349,30.68192556,9,True
Q338,CD_56970,cd_56970_104.128608968_30.6191551412.jpg,Q338__cd_56970_104.128609_30.61915514.jpg,images/Q338__cd_56970_104.128609_30.61915514.jpg,,CD,104.128609,30.61915514,9,True
Q339,CD_55461,cd_55461_104.064943484_30.6608549495.jpg,Q339__cd_55461_104.0649435_30.66085495.jpg,images/Q339__cd_55461_104.0649435_30.66085495.jpg,,CD,104.0649435,30.66085495,9,True
Q340,CD_58448,cd_58448_104.130142133_30.6241685463.jpg,Q340__cd_58448_104.1301421_30.62416855.jpg,images/Q340__cd_58448_104.1301421_30.62416855.jpg,,CD,104.1301421,30.62416855,9,True
Q341,CD_34028,cd_34028_104.077976676_30.6807318393.jpg,Q341__cd_34028_104.0779767_30.68073184.jpg,images/Q341__cd_34028_104.0779767_30.68073184.jpg,,CD,104.0779767,30.68073184,9,True
Q342,CD_420947,cd_420947_104.046583316_30.7069976033.jpg,Q342__cd_420947_104.0465833_30.7069976.jpg,images/Q342__cd_420947_104.0465833_30.7069976.jpg,,CD,104.0465833,30.7069976,10,True
Q343,CD_411640,cd_411640_104.091017997_30.7155168472.jpg,Q343__cd_411640_104.091018_30.71551685.jpg,images/Q343__cd_411640_104.091018_30.71551685.jpg,,CD,104.091018,30.71551685,10,True
Q344,CD_473638,cd_473638_104.057348821_30.6627984318.jpg,Q344__cd_473638_104.0573488_30.66279843.jpg,images/Q344__cd_473638_104.0573488_30.66279843.jpg,,CD,104.0573488,30.66279843,10,True
Q345,CD_411637,cd_411637_104.090313301_30.7165204116.jpg,Q345__cd_411637_104.0903133_30.71652041.jpg,images/Q345__cd_411637_104.0903133_30.71652041.jpg,,CD,104.0903133,30.71652041,10,True
Q346,CD_48629,cd_48629_104.006076184_30.656849523.jpg,Q346__cd_48629_104.0060762_30.65684952.jpg,images/Q346__cd_48629_104.0060762_30.65684952.jpg,,CD,104.0060762,30.65684952,11,True
Q347,CD_238069,cd_238069_104.033750788_30.6118423306.jpg,Q347__cd_238069_104.0337508_30.61184233.jpg,images/Q347__cd_238069_104.0337508_30.61184233.jpg,,CD,104.0337508,30.61184233,11,True
Q348,CD_49266,cd_49266_104.045732022_30.6012728236.jpg,Q348__cd_49266_104.045732_30.60127282.jpg,images/Q348__cd_49266_104.045732_30.60127282.jpg,,CD,104.045732,30.60127282,11,True
Q349,CD_52525,cd_52525_104.029491319_30.6377917141.jpg,Q349__cd_52525_104.0294913_30.63779171.jpg,images/Q349__cd_52525_104.0294913_30.63779171.jpg,,CD,104.0294913,30.63779171,11,True
Q350,CD_469044,cd_469044_104.106214138_30.6462167256.jpg,Q350__cd_469044_104.1062141_30.64621673.jpg,images/Q350__cd_469044_104.1062141_30.64621673.jpg,,CD,104.1062141,30.64621673,11,True
Q351,CD_469218,cd_469218_104.112492232_30.6384399423.jpg,Q351__cd_469218_104.1124922_30.63843994.jpg,images/Q351__cd_469218_104.1124922_30.63843994.jpg,,CD,104.1124922,30.63843994,12,True
Q352,CD_31002,cd_31002_103.997040103_30.6828820974.jpg,Q352__cd_31002_103.9970401_30.6828821.jpg,images/Q352__cd_31002_103.9970401_30.6828821.jpg,,CD,103.9970401,30.6828821,12,True
Q353,CD_47420,cd_47420_103.991627789_30.6662003291.jpg,Q353__cd_47420_103.9916278_30.66620033.jpg,images/Q353__cd_47420_103.9916278_30.66620033.jpg,,CD,103.9916278,30.66620033,12,True
Q354,CD_52364,cd_52364_104.122869654_30.6521128737.jpg,Q354__cd_52364_104.1228697_30.65211287.jpg,images/Q354__cd_52364_104.1228697_30.65211287.jpg,,CD,104.1228697,30.65211287,12,True
Q355,CD_454390,cd_454390_103.991860413_30.6587226577.jpg,Q355__cd_454390_103.9918604_30.65872266.jpg,images/Q355__cd_454390_103.9918604_30.65872266.jpg,,CD,103.9918604,30.65872266,13,True
Q356,CD_427583,cd_427583_104.151116124_30.7083543586.jpg,Q356__cd_427583_104.1511161_30.70835436.jpg,images/Q356__cd_427583_104.1511161_30.70835436.jpg,,CD,104.1511161,30.70835436,13,True
Q357,CD_469821,cd_469821_104.023121851_30.6354715265.jpg,Q357__cd_469821_104.0231219_30.63547153.jpg,images/Q357__cd_469821_104.0231219_30.63547153.jpg,,CD,104.0231219,30.63547153,14,True
Q358,CD_468050,cd_468050_104.062785976_30.6123407515.jpg,Q358__cd_468050_104.062786_30.61234075.jpg,images/Q358__cd_468050_104.062786_30.61234075.jpg,,CD,104.062786,30.61234075,14,True
Q359,CD_458508,cd_458508_103.996036671_30.6418990937.jpg,Q359__cd_458508_103.9960367_30.64189909.jpg,images/Q359__cd_458508_103.9960367_30.64189909.jpg,,CD,103.9960367,30.64189909,14,True
Q360,CD_416206,cd_416206_104.059703032_30.6988114869.jpg,Q360__cd_416206_104.059703_30.69881149.jpg,images/Q360__cd_416206_104.059703_30.69881149.jpg,,CD,104.059703,30.69881149,14,True
Q361,CD_54415,cd_54415_104.08375517_30.6409797317.jpg,Q361__cd_54415_104.0837552_30.64097973.jpg,images/Q361__cd_54415_104.0837552_30.64097973.jpg,,CD,104.0837552,30.64097973,15,True
Q362,CD_415365,cd_415365_104.075900984_30.6791210429.jpg,Q362__cd_415365_104.075901_30.67912104.jpg,images/Q362__cd_415365_104.075901_30.67912104.jpg,,CD,104.075901,30.67912104,15,True
Q363,CD_474086,cd_474086_104.075408778_30.6626196229.jpg,Q363__cd_474086_104.0754088_30.66261962.jpg,images/Q363__cd_474086_104.0754088_30.66261962.jpg,,CD,104.0754088,30.66261962,15,True
Q364,CD_96925,cd_96925_104.018380477_30.6934174921.jpg,Q364__cd_96925_104.0183805_30.69341749.jpg,images/Q364__cd_96925_104.0183805_30.69341749.jpg,,CD,104.0183805,30.69341749,16,True
Q365,CD_415303,cd_415303_104.079164458_30.6767804739.jpg,Q365__cd_415303_104.0791645_30.67678047.jpg,images/Q365__cd_415303_104.0791645_30.67678047.jpg,,CD,104.0791645,30.67678047,16,True
Q366,CD_412101,cd_412101_104.096517813_30.7182947395.jpg,Q366__cd_412101_104.0965178_30.71829474.jpg,images/Q366__cd_412101_104.0965178_30.71829474.jpg,,CD,104.0965178,30.71829474,16,True
Q367,CD_422077,cd_422077_104.079993698_30.6753113857.jpg,Q367__cd_422077_104.0799937_30.67531139.jpg,images/Q367__cd_422077_104.0799937_30.67531139.jpg,,CD,104.0799937,30.67531139,17,True
Q368,CD_52466,cd_52466_104.015818685_30.6525842012.jpg,Q368__cd_52466_104.0158187_30.6525842.jpg,images/Q368__cd_52466_104.0158187_30.6525842.jpg,,CD,104.0158187,30.6525842,17,True
Q369,CD_472435,cd_472435_104.057077969_30.6272412717.jpg,Q369__cd_472435_104.057078_30.62724127.jpg,images/Q369__cd_472435_104.057078_30.62724127.jpg,,CD,104.057078,30.62724127,17,True
Q370,CD_468425,cd_468425_104.103225055_30.6188987935.jpg,Q370__cd_468425_104.1032251_30.61889879.jpg,images/Q370__cd_468425_104.1032251_30.61889879.jpg,,CD,104.1032251,30.61889879,17,True
Q371,CD_405642,cd_405642_103.990054339_30.6750770558.jpg,Q371__cd_405642_103.9900543_30.67507706.jpg,images/Q371__cd_405642_103.9900543_30.67507706.jpg,,CD,103.9900543,30.67507706,17,True
Q372,CD_421737,cd_421737_104.037585324_30.6975504511.jpg,Q372__cd_421737_104.0375853_30.69755045.jpg,images/Q372__cd_421737_104.0375853_30.69755045.jpg,,CD,104.0375853,30.69755045,17,True
Q373,CD_421827,cd_421827_104.023592682_30.6983559724.jpg,Q373__cd_421827_104.0235927_30.69835597.jpg,images/Q373__cd_421827_104.0235927_30.69835597.jpg,,CD,104.0235927,30.69835597,17,True
Q374,CD_420749,cd_420749_104.042157706_30.69939995.jpg,Q374__cd_420749_104.0421577_30.69939995.jpg,images/Q374__cd_420749_104.0421577_30.69939995.jpg,,CD,104.0421577,30.69939995,17,True
Q375,CD_468274,cd_468274_104.108330599_30.6230436691.jpg,Q375__cd_468274_104.1083306_30.62304367.jpg,images/Q375__cd_468274_104.1083306_30.62304367.jpg,,CD,104.1083306,30.62304367,18,True
Q376,CD_464604,cd_464604_104.030244346_30.610585439.jpg,Q376__cd_464604_104.0302443_30.61058544.jpg,images/Q376__cd_464604_104.0302443_30.61058544.jpg,,CD,104.0302443,30.61058544,18,True
Q377,CD_35387,cd_35387_104.053089652_30.7280074162.jpg,Q377__cd_35387_104.0530897_30.72800742.jpg,images/Q377__cd_35387_104.0530897_30.72800742.jpg,,CD,104.0530897,30.72800742,18,True
Q378,CD_465340,cd_465340_104.02293054_30.6185049352.jpg,Q378__cd_465340_104.0229305_30.61850494.jpg,images/Q378__cd_465340_104.0229305_30.61850494.jpg,,CD,104.0229305,30.61850494,18,True
Q379,CD_411662,cd_411662_104.079179107_30.7118421661.jpg,Q379__cd_411662_104.0791791_30.71184217.jpg,images/Q379__cd_411662_104.0791791_30.71184217.jpg,,CD,104.0791791,30.71184217,18,True
Q380,CD_53554,cd_53554_104.116232474_30.6664164979.jpg,Q380__cd_53554_104.1162325_30.6664165.jpg,images/Q380__cd_53554_104.1162325_30.6664165.jpg,,CD,104.1162325,30.6664165,19,True
Q381,CD_411519,cd_411519_104.100307351_30.7037466643.jpg,Q381__cd_411519_104.1003074_30.70374666.jpg,images/Q381__cd_411519_104.1003074_30.70374666.jpg,,CD,104.1003074,30.70374666,19,True
Q382,CD_96564,cd_96564_103.998817304_30.6775792094.jpg,Q382__cd_96564_103.9988173_30.67757921.jpg,images/Q382__cd_96564_103.9988173_30.67757921.jpg,,CD,103.9988173,30.67757921,19,True
Q383,CD_480658,cd_480658_104.13678657_30.6396032985.jpg,Q383__cd_480658_104.1367866_30.6396033.jpg,images/Q383__cd_480658_104.1367866_30.6396033.jpg,,CD,104.1367866,30.6396033,19,True
Q384,CD_470973,cd_470973_104.084866784_30.6419854406.jpg,Q384__cd_470973_104.0848668_30.64198544.jpg,images/Q384__cd_470973_104.0848668_30.64198544.jpg,,CD,104.0848668,30.64198544,19,True
Q385,CD_421205,cd_421205_104.017410536_30.6862408458.jpg,Q385__cd_421205_104.0174105_30.68624085.jpg,images/Q385__cd_421205_104.0174105_30.68624085.jpg,,CD,104.0174105,30.68624085,20,True
Q386,CD_33819,cd_33819_104.063629187_30.6757888385.jpg,Q386__cd_33819_104.0636292_30.67578884.jpg,images/Q386__cd_33819_104.0636292_30.67578884.jpg,,CD,104.0636292,30.67578884,20,True
Q387,CD_472130,cd_472130_104.03188728_30.6421201091.jpg,Q387__cd_472130_104.0318873_30.64212011.jpg,images/Q387__cd_472130_104.0318873_30.64212011.jpg,,CD,104.0318873,30.64212011,20,True
Q388,CD_56502,cd_56502_104.132271151_30.6090252741.jpg,Q388__cd_56502_104.1322712_30.60902527.jpg,images/Q388__cd_56502_104.1322712_30.60902527.jpg,,CD,104.1322712,30.60902527,20,True
Q389,CD_417763,cd_417763_104.051403796_30.7113369034.jpg,Q389__cd_417763_104.0514038_30.7113369.jpg,images/Q389__cd_417763_104.0514038_30.7113369.jpg,,CD,104.0514038,30.7113369,20,True
Q390,CD_53623,cd_53623_104.108432408_30.6466823227.jpg,Q390__cd_53623_104.1084324_30.64668232.jpg,images/Q390__cd_53623_104.1084324_30.64668232.jpg,,CD,104.1084324,30.64668232,21,True
Q391,CD_33576,cd_33576_104.057862877_30.6766243329.jpg,Q391__cd_33576_104.0578629_30.67662433.jpg,images/Q391__cd_33576_104.0578629_30.67662433.jpg,,CD,104.0578629,30.67662433,21,True
Q392,CD_57543,cd_57543_104.141650766_30.6387210796.jpg,Q392__cd_57543_104.1416508_30.63872108.jpg,images/Q392__cd_57543_104.1416508_30.63872108.jpg,,CD,104.1416508,30.63872108,21,True
