qid,sample_origin,image_id,city,lon,lat,year_month_x,image_filename_original,source_image_path,streetclip_cluster_k25,distance_to_cluster_center_x,distance_layer,cluster_name_cn,questionnaire_image_filename,questionnaire_image_path,original_08B_image_id,replacement_detected,reported_replaced_by_user,reported_vs_detected,final_checked_image_filename,final_checked_image_path,sha256,year_month_y,image_filename,image_path,streetclip_source_path,distance_to_cluster_center_y,resolved_source_image_path,source_sha256,08D_flat_filename,08D_flat_path,final_image_filename,final_image_path,final_freeze_status,final_freeze_source_08D_run
Q445,added_200,CQ_3233434,chongqing,106.542749,29.530928,202210,cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3233434_106.542749_29.530928.jpg,12,0.2053607404232025,center,重庆高密普通主干路,Q445__cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q445__cq_3233434_106.542749_29.530928.jpg,CQ_3233434,False,False,matched_not_replaced,Q445__cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q445__cq_3233434_106.542749_29.530928.jpg,d39b625e72ea2305f724e047d51bee53bae61ef9f2444f9aadb6ac5a9fd747a7,202210,cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3233434_106.542749_29.530928.jpg,0.2053607404232025,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q445__cq_3233434_106.542749_29.530928.jpg,d39b625e72ea2305f724e047d51bee53bae61ef9f2444f9aadb6ac5a9fd747a7,Q445__cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q445__cq_3233434_106.542749_29.530928.jpg,Q445__cq_3233434_106.542749_29.530928.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q445__cq_3233434_106.542749_29.530928.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q446,added_200,CQ_663741,chongqing,106.5063,29.52825,202210,cq_663741_106.506300_29.528250.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_663741_106.506300_29.528250.jpg,12,0.2121350169181824,center,重庆高密普通主干路,Q446__cq_663741_106.5063_29.52825.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q446__cq_663741_106.5063_29.52825.jpg,CQ_663741,False,False,matched_not_replaced,Q446__cq_663741_106.506300_29.528250.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q446__cq_663741_106.506300_29.528250.jpg,56dd08eb60e665546d31af57fce4b9610974cb69cf21aa4926dcdb86080501cb,202210,cq_663741_106.506300_29.528250.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_663741_106.506300_29.528250.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_663741_106.506300_29.528250.jpg,0.2121350169181824,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q446__cq_663741_106.506300_29.528250.jpg,56dd08eb60e665546d31af57fce4b9610974cb69cf21aa4926dcdb86080501cb,Q446__cq_663741_106.5063_29.52825.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q446__cq_663741_106.5063_29.52825.jpg,Q446__cq_663741_106.5063_29.52825.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q446__cq_663741_106.5063_29.52825.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q447,added_200,CQ_3420869,chongqing,106.541134,29.599774,202210,cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3420869_106.541134_29.599774.jpg,12,0.2151563912630081,middle,重庆高密普通主干路,Q447__cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q447__cq_3420869_106.541134_29.599774.jpg,CQ_3420869,False,False,matched_not_replaced,Q447__cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q447__cq_3420869_106.541134_29.599774.jpg,db049674b01d08db6527c2bf44bb146bf170005f55cadfccde8dbb28d2c9a7e3,202210,cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3420869_106.541134_29.599774.jpg,0.2151563912630081,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q447__cq_3420869_106.541134_29.599774.jpg,db049674b01d08db6527c2bf44bb146bf170005f55cadfccde8dbb28d2c9a7e3,Q447__cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q447__cq_3420869_106.541134_29.599774.jpg,Q447__cq_3420869_106.541134_29.599774.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q447__cq_3420869_106.541134_29.599774.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q448,added_200,CQ_728802,chongqing,106.580124,29.586213,202210,cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_728802_106.580124_29.586213.jpg,12,0.2232391983270645,middle,重庆高密普通主干路,Q448__cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q448__cq_728802_106.580124_29.586213.jpg,CQ_728802,False,False,matched_not_replaced,Q448__cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q448__cq_728802_106.580124_29.586213.jpg,4e88a393996d89e85b67b625bde682d72d48e9240bc43e70dd7ba854fe758bba,202210,cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_728802_106.580124_29.586213.jpg,0.2232391983270645,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q448__cq_728802_106.580124_29.586213.jpg,4e88a393996d89e85b67b625bde682d72d48e9240bc43e70dd7ba854fe758bba,Q448__cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q448__cq_728802_106.580124_29.586213.jpg,Q448__cq_728802_106.580124_29.586213.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q448__cq_728802_106.580124_29.586213.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q449,added_200,CQ_2921058,chongqing,106.570486,29.541639,202210,cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2921058_106.570486_29.541639.jpg,12,0.2462077438831329,edge,重庆高密普通主干路,Q449__cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q449__cq_2921058_106.570486_29.541639.jpg,CQ_2921058,False,False,matched_not_replaced,Q449__cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q449__cq_2921058_106.570486_29.541639.jpg,236998a86333e77454a228e7bb12fa6dc3b275177338871302a819789f8c1eaa,202210,cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2921058_106.570486_29.541639.jpg,0.2462077438831329,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q449__cq_2921058_106.570486_29.541639.jpg,236998a86333e77454a228e7bb12fa6dc3b275177338871302a819789f8c1eaa,Q449__cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q449__cq_2921058_106.570486_29.541639.jpg,Q449__cq_2921058_106.570486_29.541639.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q449__cq_2921058_106.570486_29.541639.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q450,added_200,CQ_683177,chongqing,106.523267,29.46174,202210,cq_683177_106.523267_29.461740.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_683177_106.523267_29.461740.jpg,12,0.2462324351072311,edge,重庆高密普通主干路,Q450__cq_683177_106.523267_29.46174.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q450__cq_683177_106.523267_29.46174.jpg,CQ_683177,False,False,matched_not_replaced,Q450__cq_683177_106.523267_29.461740.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q450__cq_683177_106.523267_29.461740.jpg,346d51acfd395d92b18963007e5352cbe47c2957be06f6d7ed21b0a7e7f55f0a,202210,cq_683177_106.523267_29.461740.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_683177_106.523267_29.461740.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_683177_106.523267_29.461740.jpg,0.2462324351072311,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q450__cq_683177_106.523267_29.461740.jpg,346d51acfd395d92b18963007e5352cbe47c2957be06f6d7ed21b0a7e7f55f0a,Q450__cq_683177_106.523267_29.46174.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q450__cq_683177_106.523267_29.46174.jpg,Q450__cq_683177_106.523267_29.46174.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q450__cq_683177_106.523267_29.46174.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q451,added_200,CQ_594591,chongqing,106.441135,29.545584,201907,cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_594591_106.441135_29.545584.jpg,13,0.2459340393543243,center,高绿量居住区/公园化道路,Q451__cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q451__cq_594591_106.441135_29.545584.jpg,CQ_594591,False,False,matched_not_replaced,Q451__cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q451__cq_594591_106.441135_29.545584.jpg,4025ff044fd4497037f796beba4231e5151112d34c8eedbd1307911505954ea6,201907,cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_594591_106.441135_29.545584.jpg,0.2459340393543243,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q451__cq_594591_106.441135_29.545584.jpg,4025ff044fd4497037f796beba4231e5151112d34c8eedbd1307911505954ea6,Q451__cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q451__cq_594591_106.441135_29.545584.jpg,Q451__cq_594591_106.441135_29.545584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q451__cq_594591_106.441135_29.545584.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q452,added_200,CQ_604108,chongqing,106.453627,29.531365,201907,cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_604108_106.453627_29.531365.jpg,13,0.2607039213180542,center,高绿量居住区/公园化道路,Q452__cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q452__cq_604108_106.453627_29.531365.jpg,CQ_604108,False,False,matched_not_replaced,Q452__cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q452__cq_604108_106.453627_29.531365.jpg,4fa3f568bf2c8bdc39311f23448698685965334074a948d7d6b37f3ee9390123,201907,cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_604108_106.453627_29.531365.jpg,0.2607039213180542,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q452__cq_604108_106.453627_29.531365.jpg,4fa3f568bf2c8bdc39311f23448698685965334074a948d7d6b37f3ee9390123,Q452__cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q452__cq_604108_106.453627_29.531365.jpg,Q452__cq_604108_106.453627_29.531365.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q452__cq_604108_106.453627_29.531365.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q453,added_200,CQ_2913764,chongqing,106.507122,29.59572,202210,cq_2913764_106.507122_29.595720.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2913764_106.507122_29.595720.jpg,13,0.2900313138961792,center,高绿量居住区/公园化道路,Q453__cq_2913764_106.507122_29.59572.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q453__cq_2913764_106.507122_29.59572.jpg,CQ_2913764,False,False,matched_not_replaced,Q453__cq_2913764_106.507122_29.595720.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q453__cq_2913764_106.507122_29.595720.jpg,abb5ad40a4c32d5b11e89e31d960d16720ab4c16493eac426d3354799fdc9474,202210,cq_2913764_106.507122_29.595720.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2913764_106.507122_29.595720.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2913764_106.507122_29.595720.jpg,0.2900313138961792,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q453__cq_2913764_106.507122_29.595720.jpg,abb5ad40a4c32d5b11e89e31d960d16720ab4c16493eac426d3354799fdc9474,Q453__cq_2913764_106.507122_29.59572.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q453__cq_2913764_106.507122_29.59572.jpg,Q453__cq_2913764_106.507122_29.59572.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q453__cq_2913764_106.507122_29.59572.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q454,added_200,CQ_3148282,chongqing,106.528079,29.492025,201711,cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3148282_106.528079_29.492025.jpg,13,0.263428658246994,center,高绿量居住区/公园化道路,Q454__cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q454__cq_3148282_106.528079_29.492025.jpg,CQ_594545,True,True,matched_replaced,Q454__cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q454__cq_3148282_106.528079_29.492025.jpg,7f1e093e31f97c848c8bdc95db6c1b8c899aa247bb76dd59c2bb49f73ec12592,201711,cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3148282_106.528079_29.492025.jpg,0.263428658246994,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q454__cq_3148282_106.528079_29.492025.jpg,7f1e093e31f97c848c8bdc95db6c1b8c899aa247bb76dd59c2bb49f73ec12592,Q454__cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q454__cq_3148282_106.528079_29.492025.jpg,Q454__cq_3148282_106.528079_29.492025.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q454__cq_3148282_106.528079_29.492025.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q455,added_200,CQ_618161,chongqing,106.467495,29.548961,201907,cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_618161_106.467495_29.548961.jpg,13,0.3632187843322754,edge,高绿量居住区/公园化道路,Q455__cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q455__cq_618161_106.467495_29.548961.jpg,CQ_618161,False,False,matched_not_replaced,Q455__cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q455__cq_618161_106.467495_29.548961.jpg,c3de0035e07fd162f445c34adea8674c3305e013193e23f86fca7bf5dd0ff3a6,201907,cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_618161_106.467495_29.548961.jpg,0.3632187843322754,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q455__cq_618161_106.467495_29.548961.jpg,c3de0035e07fd162f445c34adea8674c3305e013193e23f86fca7bf5dd0ff3a6,Q455__cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q455__cq_618161_106.467495_29.548961.jpg,Q455__cq_618161_106.467495_29.548961.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q455__cq_618161_106.467495_29.548961.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q456,added_200,CQ_624558,chongqing,106.468249,29.52892,201610,cq_624558_106.468249_29.528920.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_624558_106.468249_29.528920.jpg,14,0.2006583958864212,center,商业生活性街道/街边商业界面,Q456__cq_624558_106.468249_29.52892.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q456__cq_624558_106.468249_29.52892.jpg,CQ_624558,False,False,matched_not_replaced,Q456__cq_624558_106.468249_29.528920.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q456__cq_624558_106.468249_29.528920.jpg,af0a70bcdc6e6965ffa0957f53f9cb2989e92c0067456f818d12fed2ad5644b0,201610,cq_624558_106.468249_29.528920.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_624558_106.468249_29.528920.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_624558_106.468249_29.528920.jpg,0.2006583958864212,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\02_images_added_200_by_city_cluster\_08C_final_flat_added_200_after_manual_replacement_check_run_20260728_142934\Q456__cq_624558_106.468249_29.528920.jpg,af0a70bcdc6e6965ffa0957f53f9cb2989e92c0067456f818d12fed2ad5644b0,Q456__cq_624558_106.468249_29.52892.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q456__cq_624558_106.468249_29.52892.jpg,Q456__cq_624558_106.468249_29.52892.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q456__cq_624558_106.468249_29.52892.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
